SimulationID,Condition,BossWin,TotalDmgDealt,TotalDmgReceived,Turns,ItemsUsed,HealsUsed,RevivesUsed
teamVvariableSlot_metrics_76,INT_Vegeta_no_adv,0,14177274.0,502487.0,5,2,0,0
teamVvariableSlot_metrics_77,INT_Vegeta_no_adv,0,31093249.0,842564.0,7,2,1,0
teamVvariableSlot_metrics_78,INT_Vegeta_no_adv,0,43046693.0,913583.0,8,2,1,0
teamVvariableSlot_metrics_79,INT_Vegeta_no_adv,1,44108329.0,564044.0,9,2,1,0
teamVvariableSlot_metrics_8,INT_Vegeta_no_adv,1,45631368.0,950890.0,9,2,1,1
teamVvariableSlot_metrics_80,INT_Vegeta_no_adv,0,31344311.0,1336383.0,9,2,1,1
teamVvariableSlot_metrics_81,INT_Vegeta_no_adv,1,44064683.0,556840.0,8,2,1,0
teamVvariableSlot_metrics_82,INT_Vegeta_no_adv,1,45649881.0,481072.0,9,2,1,0
teamVvariableSlot_metrics_83,INT_Vegeta_no_adv,1,44989211.0,454454.0,9,2,1,0
teamVvariableSlot_metrics_84,INT_Vegeta_no_adv,1,43651717.0,651750.0,9,2,1,0
teamVvariableSlot_metrics_85,INT_Vegeta_no_adv,1,46087731.0,692877.0,9,2,0,1
teamVvariableSlot_metrics_86,INT_Vegeta_no_adv,1,44977917.0,617221.0,9,2,1,0
teamVvariableSlot_metrics_87,INT_Vegeta_no_adv,1,45170283.0,769259.0,9,2,1,0
teamVvariableSlot_metrics_88,INT_Vegeta_no_adv,1,43601791.0,365879.0,9,2,0,0
teamVvariableSlot_metrics_89,INT_Vegeta_no_adv,0,30204605.0,859717.0,8,2,1,0
teamVvariableSlot_metrics_9,INT_Vegeta_no_adv,1,43553361.0,374774.0,9,2,1,0
teamVvariableSlot_metrics_90,INT_Vegeta_no_adv,0,22404208.0,462136.0,5,2,0,0
teamVvariableSlot_metrics_91,INT_Vegeta_no_adv,0,30388439.0,523188.0,6,2,0,0
teamVvariableSlot_metrics_92,INT_Vegeta_no_adv,1,45496621.0,802477.0,9,2,1,0
teamVvariableSlot_metrics_93,INT_Vegeta_no_adv,1,44305813.0,806484.0,10,2,1,0
teamVvariableSlot_metrics_94,INT_Vegeta_no_adv,1,45124612.0,1024792.0,10,2,1,1
teamVvariableSlot_metrics_95,INT_Vegeta_no_adv,0,34216284.0,473687.0,7,2,0,0
teamVvariableSlot_metrics_96,INT_Vegeta_no_adv,0,38405206.0,820574.0,7,2,1,0
teamVvariableSlot_metrics_97,INT_Vegeta_no_adv,1,43895959.0,891468.0,10,2,1,1
teamVvariableSlot_metrics_98,INT_Vegeta_no_adv,1,45457006.0,619076.0,9,2,1,0
teamVvariableSlot_metrics_99,INT_Vegeta_no_adv,0,13799446.0,477060.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics,INT_Vegeta_adv,1,43958652.0,753128.0,10,2,0,1
teamVvariableSlotTypeAdvantage_metrics_10,INT_Vegeta_adv,1,44349407.0,319858.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_100,INT_Vegeta_adv,1,45311875.0,741094.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_11,INT_Vegeta_adv,1,43830854.0,716384.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_12,INT_Vegeta_adv,0,36953264.0,460696.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_13,INT_Vegeta_adv,1,44426810.0,600537.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_14,INT_Vegeta_adv,0,34642585.0,476324.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_15,INT_Vegeta_adv,1,43631688.0,529131.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_16,INT_Vegeta_adv,1,45737699.0,456913.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_17,INT_Vegeta_adv,1,44789946.0,707315.0,6,2,1,0
teamVvariableSlotTypeAdvantage_metrics_18,INT_Vegeta_adv,1,43738770.0,742594.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_19,INT_Vegeta_adv,1,43838131.0,871948.0,11,2,1,1
teamVvariableSlotTypeAdvantage_metrics_2,INT_Vegeta_adv,1,45523073.0,712845.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_20,INT_Vegeta_adv,1,43832895.0,307371.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_21,INT_Vegeta_adv,0,28009631.0,472538.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_22,INT_Vegeta_adv,1,46597390.0,563756.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_23,INT_Vegeta_adv,1,44574430.0,323516.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_24,INT_Vegeta_adv,1,45614295.0,497435.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_25,INT_Vegeta_adv,0,41527910.0,464522.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_26,INT_Vegeta_adv,0,43136593.0,518041.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_27,INT_Vegeta_adv,1,44782842.0,627988.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_28,INT_Vegeta_adv,1,43813369.0,402856.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_29,INT_Vegeta_adv,1,44690216.0,622840.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_3,INT_Vegeta_adv,1,45259062.0,825473.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_30,INT_Vegeta_adv,1,43929407.0,260890.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_31,INT_Vegeta_adv,1,43773413.0,591826.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_32,INT_Vegeta_adv,1,45321089.0,438864.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_33,INT_Vegeta_adv,1,44878065.0,490628.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_34,INT_Vegeta_adv,0,33999862.0,492894.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_35,INT_Vegeta_adv,0,23176168.0,497991.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_36,INT_Vegeta_adv,1,44612282.0,628735.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_37,INT_Vegeta_adv,0,39876793.0,926343.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_38,INT_Vegeta_adv,0,23714517.0,488254.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_39,INT_Vegeta_adv,1,46398663.0,641360.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_4,INT_Vegeta_adv,1,44564514.0,524627.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_40,INT_Vegeta_adv,0,24340326.0,478327.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_41,INT_Vegeta_adv,1,43732630.0,292418.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_42,INT_Vegeta_adv,1,46264258.0,763914.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_43,INT_Vegeta_adv,1,45940980.0,752055.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_44,INT_Vegeta_adv,1,45135458.0,376927.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_45,INT_Vegeta_adv,1,46413183.0,582266.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_46,INT_Vegeta_adv,0,34776313.0,474805.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_47,INT_Vegeta_adv,0,40128536.0,540883.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_48,INT_Vegeta_adv,1,44468796.0,784232.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_49,INT_Vegeta_adv,1,43654786.0,642555.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_5,INT_Vegeta_adv,1,45336893.0,728244.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_50,INT_Vegeta_adv,1,44470743.0,683250.0,6,2,1,0
teamVvariableSlotTypeAdvantage_metrics_51,INT_Vegeta_adv,1,45159198.0,410073.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_52,INT_Vegeta_adv,1,43759878.0,598321.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_53,INT_Vegeta_adv,1,43542866.0,462780.0,6,2,0,1
teamVvariableSlotTypeAdvantage_metrics_54,INT_Vegeta_adv,0,31395652.0,541191.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_55,INT_Vegeta_adv,0,18650882.0,493805.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_56,INT_Vegeta_adv,1,44338211.0,359114.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_57,INT_Vegeta_adv,1,45483647.0,384240.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_58,INT_Vegeta_adv,1,43936814.0,387196.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_59,INT_Vegeta_adv,0,31408103.0,465840.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_6,INT_Vegeta_adv,1,43778829.0,613449.0,7,2,0,1
teamVvariableSlotTypeAdvantage_metrics_60,INT_Vegeta_adv,1,44053574.0,522891.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_61,INT_Vegeta_adv,0,25395016.0,477933.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_62,INT_Vegeta_adv,1,43810957.0,526354.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_63,INT_Vegeta_adv,1,43821564.0,434224.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_64,INT_Vegeta_adv,0,42481718.0,841278.0,10,2,0,1
teamVvariableSlotTypeAdvantage_metrics_65,INT_Vegeta_adv,0,27481927.0,486566.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_66,INT_Vegeta_adv,1,45111983.0,590414.0,7,2,0,1
teamVvariableSlotTypeAdvantage_metrics_67,INT_Vegeta_adv,1,45870696.0,452128.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_68,INT_Vegeta_adv,1,43882391.0,427654.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_69,INT_Vegeta_adv,1,45249645.0,734762.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_7,INT_Vegeta_adv,1,43888006.0,557769.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_70,INT_Vegeta_adv,1,44977740.0,1234253.0,9,2,1,1
teamVvariableSlotTypeAdvantage_metrics_71,INT_Vegeta_adv,0,28681365.0,461367.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_72,INT_Vegeta_adv,1,44254887.0,878278.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_73,INT_Vegeta_adv,0,23640308.0,645617.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_74,INT_Vegeta_adv,1,45523793.0,417970.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_75,INT_Vegeta_adv,1,44480143.0,482873.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_76,INT_Vegeta_adv,0,23737434.0,489320.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_77,INT_Vegeta_adv,1,45060241.0,600551.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_78,INT_Vegeta_adv,1,44574295.0,409869.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_79,INT_Vegeta_adv,1,44040773.0,681970.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_8,INT_Vegeta_adv,1,44673490.0,854336.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_80,INT_Vegeta_adv,1,45587039.0,583423.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_81,INT_Vegeta_adv,1,43660613.0,489340.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_82,INT_Vegeta_adv,1,43535155.0,479072.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_83,INT_Vegeta_adv,1,45133717.0,450917.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_84,INT_Vegeta_adv,1,44590985.0,380336.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_85,INT_Vegeta_adv,1,44000458.0,651991.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_86,INT_Vegeta_adv,1,45609488.0,523268.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_87,INT_Vegeta_adv,1,44754924.0,530498.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_88,INT_Vegeta_adv,1,45254325.0,216827.0,9,2,0,0
teamVvariableSlotTypeAdvantage_metrics_89,INT_Vegeta_adv,0,24838835.0,552035.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_9,INT_Vegeta_adv,1,45072082.0,468772.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_90,INT_Vegeta_adv,1,43866659.0,538421.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_91,INT_Vegeta_adv,0,34130897.0,478683.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_92,INT_Vegeta_adv,1,44626931.0,454463.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_93,INT_Vegeta_adv,1,45327890.0,519970.0,10,2,1,0
teamVvariableSlotTypeAdvantage_metrics_94,INT_Vegeta_adv,1,43553908.0,750137.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_95,INT_Vegeta_adv,0,41716283.0,502682.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_96,INT_Vegeta_adv,1,44208432.0,658555.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_97,INT_Vegeta_adv,1,44007919.0,429282.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_98,INT_Vegeta_adv,0,37795585.0,474712.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_99,INT_Vegeta_adv,1,43845262.0,476921.0,9,2,1,0
LLMTeamGvariableSlot_metrics,AGL_UI_no_adv_LLM,1,43641197.0,649013.0,8,2,0,1
LLMTeamGvariableSlot_metrics_10,AGL_UI_no_adv_LLM,0,37172719.0,1309153.0,9,2,1,1
LLMTeamGvariableSlot_metrics_100,AGL_UI_no_adv_LLM,1,44601914.0,668594.0,9,2,1,0
LLMTeamGvariableSlot_metrics_11,AGL_UI_no_adv_LLM,1,45698366.0,519189.0,9,2,0,1
LLMTeamGvariableSlot_metrics_12,AGL_UI_no_adv_LLM,1,43521508.0,702521.0,9,2,0,1
LLMTeamGvariableSlot_metrics_13,AGL_UI_no_adv_LLM,1,44727691.0,706695.0,9,2,1,0
LLMTeamGvariableSlot_metrics_14,AGL_UI_no_adv_LLM,1,45785688.0,605310.0,8,2,1,0
LLMTeamGvariableSlot_metrics_15,AGL_UI_no_adv_LLM,0,32722670.0,779416.0,6,2,0,1
LLMTeamGvariableSlot_metrics_16,AGL_UI_no_adv_LLM,0,23861182.0,460256.0,5,2,0,0
LLMTeamGvariableSlot_metrics_17,AGL_UI_no_adv_LLM,0,11074106.0,459073.0,2,1,0,0
LLMTeamGvariableSlot_metrics_18,AGL_UI_no_adv_LLM,0,38899490.0,899088.0,9,2,1,0
LLMTeamGvariableSlot_metrics_19,AGL_UI_no_adv_LLM,0,10769884.0,462884.0,4,2,0,0
LLMTeamGvariableSlot_metrics_2,AGL_UI_no_adv_LLM,1,44383788.0,682642.0,7,2,1,0
LLMTeamGvariableSlot_metrics_20,AGL_UI_no_adv_LLM,0,40674076.0,894067.0,8,2,0,1
LLMTeamGvariableSlot_metrics_21,AGL_UI_no_adv_LLM,1,43957204.0,971227.0,9,2,1,1
LLMTeamGvariableSlot_metrics_22,AGL_UI_no_adv_LLM,1,43711976.0,373499.0,9,2,0,0
LLMTeamGvariableSlot_metrics_23,AGL_UI_no_adv_LLM,1,44067121.0,1019223.0,9,2,1,1
LLMTeamGvariableSlot_metrics_24,AGL_UI_no_adv_LLM,1,44481558.0,668397.0,9,2,1,0
LLMTeamGvariableSlot_metrics_25,AGL_UI_no_adv_LLM,1,43844456.0,537993.0,9,2,0,1
LLMTeamGvariableSlot_metrics_26,AGL_UI_no_adv_LLM,0,40877652.0,833179.0,8,2,0,1
LLMTeamGvariableSlot_metrics_27,AGL_UI_no_adv_LLM,1,43924300.0,529303.0,9,2,0,1
LLMTeamGvariableSlot_metrics_28,AGL_UI_no_adv_LLM,1,45732560.0,624092.0,7,2,1,0
LLMTeamGvariableSlot_metrics_29,AGL_UI_no_adv_LLM,1,45175874.0,747417.0,8,2,1,0
LLMTeamGvariableSlot_metrics_3,AGL_UI_no_adv_LLM,1,45843031.0,847939.0,7,2,1,0
LLMTeamGvariableSlot_metrics_30,AGL_UI_no_adv_LLM,1,43828995.0,661882.0,8,2,1,0
LLMTeamGvariableSlot_metrics_31,AGL_UI_no_adv_LLM,1,44209795.0,788521.0,8,2,0,1
LLMTeamGvariableSlot_metrics_32,AGL_UI_no_adv_LLM,1,44070073.0,1071305.0,10,2,1,1
LLMTeamGvariableSlot_metrics_33,AGL_UI_no_adv_LLM,0,37460007.0,708457.0,8,2,0,1
LLMTeamGvariableSlot_metrics_34,AGL_UI_no_adv_LLM,1,44144307.0,655937.0,8,2,0,1
LLMTeamGvariableSlot_metrics_35,AGL_UI_no_adv_LLM,0,23047610.0,489159.0,5,2,0,0
LLMTeamGvariableSlot_metrics_36,AGL_UI_no_adv_LLM,1,43986853.0,1397317.0,9,2,1,1
LLMTeamGvariableSlot_metrics_37,AGL_UI_no_adv_LLM,1,44709774.0,378385.0,9,2,0,0
LLMTeamGvariableSlot_metrics_38,AGL_UI_no_adv_LLM,1,44710978.0,580648.0,9,2,1,0
LLMTeamGvariableSlot_metrics_39,AGL_UI_no_adv_LLM,0,36370470.0,718954.0,7,2,0,1
LLMTeamGvariableSlot_metrics_4,AGL_UI_no_adv_LLM,1,44512952.0,534754.0,8,2,0,1
LLMTeamGvariableSlot_metrics_40,AGL_UI_no_adv_LLM,1,45696935.0,881396.0,10,2,1,1
LLMTeamGvariableSlot_metrics_41,AGL_UI_no_adv_LLM,0,32170952.0,582970.0,7,2,0,0
LLMTeamGvariableSlot_metrics_42,AGL_UI_no_adv_LLM,0,34432330.0,776649.0,8,2,0,1
LLMTeamGvariableSlot_metrics_43,AGL_UI_no_adv_LLM,0,24137390.0,603383.0,5,2,0,0
LLMTeamGvariableSlot_metrics_44,AGL_UI_no_adv_LLM,1,45328155.0,748272.0,8,2,1,1
LLMTeamGvariableSlot_metrics_45,AGL_UI_no_adv_LLM,1,45995406.0,524770.0,9,2,0,1
LLMTeamGvariableSlot_metrics_46,AGL_UI_no_adv_LLM,0,25657659.0,535981.0,5,2,0,0
LLMTeamGvariableSlot_metrics_47,AGL_UI_no_adv_LLM,0,43330728.0,819736.0,8,2,1,0
LLMTeamGvariableSlot_metrics_48,AGL_UI_no_adv_LLM,0,26980055.0,835277.0,5,2,0,1
LLMTeamGvariableSlot_metrics_49,AGL_UI_no_adv_LLM,0,33826908.0,575843.0,6,2,0,0
LLMTeamGvariableSlot_metrics_5,AGL_UI_no_adv_LLM,1,44317295.0,970768.0,10,2,1,1
LLMTeamGvariableSlot_metrics_50,AGL_UI_no_adv_LLM,0,34603044.0,953470.0,7,2,1,0
LLMTeamGvariableSlot_metrics_51,AGL_UI_no_adv_LLM,0,20505856.0,504807.0,5,2,0,0
LLMTeamGvariableSlot_metrics_52,AGL_UI_no_adv_LLM,1,43721326.0,421425.0,8,2,0,0
LLMTeamGvariableSlot_metrics_53,AGL_UI_no_adv_LLM,1,44182138.0,806815.0,8,2,1,0
LLMTeamGvariableSlot_metrics_54,AGL_UI_no_adv_LLM,1,44800241.0,521604.0,9,2,1,0
LLMTeamGvariableSlot_metrics_55,AGL_UI_no_adv_LLM,0,35606922.0,945222.0,8,2,1,0
LLMTeamGvariableSlot_metrics_56,AGL_UI_no_adv_LLM,0,39235791.0,1087458.0,8,2,1,1
LLMTeamGvariableSlot_metrics_57,AGL_UI_no_adv_LLM,0,7320366.0,468272.0,3,2,0,0
LLMTeamGvariableSlot_metrics_58,AGL_UI_no_adv_LLM,0,22487281.0,462472.0,5,2,0,0
LLMTeamGvariableSlot_metrics_59,AGL_UI_no_adv_LLM,1,43837138.0,841881.0,9,2,1,1
LLMTeamGvariableSlot_metrics_6,AGL_UI_no_adv_LLM,0,32796583.0,810692.0,6,2,1,0
LLMTeamGvariableSlot_metrics_60,AGL_UI_no_adv_LLM,0,28971235.0,495891.0,5,2,0,0
LLMTeamGvariableSlot_metrics_61,AGL_UI_no_adv_LLM,0,32961670.0,927390.0,6,2,1,0
LLMTeamGvariableSlot_metrics_62,AGL_UI_no_adv_LLM,0,36416159.0,797287.0,7,2,1,0
LLMTeamGvariableSlot_metrics_63,AGL_UI_no_adv_LLM,1,45997486.0,679486.0,8,2,1,0
LLMTeamGvariableSlot_metrics_64,AGL_UI_no_adv_LLM,0,24823604.0,467672.0,6,2,0,0
LLMTeamGvariableSlot_metrics_65,AGL_UI_no_adv_LLM,0,25540743.0,474779.0,5,2,0,0
LLMTeamGvariableSlot_metrics_66,AGL_UI_no_adv_LLM,0,31821083.0,466595.0,6,2,0,0
LLMTeamGvariableSlot_metrics_67,AGL_UI_no_adv_LLM,0,22850203.0,479355.0,6,2,0,0
LLMTeamGvariableSlot_metrics_68,AGL_UI_no_adv_LLM,1,43828420.0,532970.0,8,2,1,0
LLMTeamGvariableSlot_metrics_69,AGL_UI_no_adv_LLM,0,27533299.0,459417.0,5,2,0,0
LLMTeamGvariableSlot_metrics_7,AGL_UI_no_adv_LLM,0,19855171.0,583977.0,6,2,0,0
LLMTeamGvariableSlot_metrics_70,AGL_UI_no_adv_LLM,0,33193320.0,463350.0,5,2,0,0
LLMTeamGvariableSlot_metrics_71,AGL_UI_no_adv_LLM,0,43430347.0,890061.0,8,2,0,1
LLMTeamGvariableSlot_metrics_72,AGL_UI_no_adv_LLM,1,44510070.0,989271.0,10,2,1,1
LLMTeamGvariableSlot_metrics_73,AGL_UI_no_adv_LLM,0,36180489.0,861028.0,8,2,1,0
LLMTeamGvariableSlot_metrics_74,AGL_UI_no_adv_LLM,0,19862793.0,486571.0,5,2,0,0
LLMTeamGvariableSlot_metrics_75,AGL_UI_no_adv_LLM,0,40287679.0,928876.0,8,2,0,1
LLMTeamGvariableSlot_metrics_76,AGL_UI_no_adv_LLM,0,18311202.0,728013.0,5,2,0,0
LLMTeamGvariableSlot_metrics_77,AGL_UI_no_adv_LLM,0,38123275.0,815244.0,8,2,1,0
LLMTeamGvariableSlot_metrics_78,AGL_UI_no_adv_LLM,1,44629999.0,525131.0,8,2,1,0
LLMTeamGvariableSlot_metrics_79,AGL_UI_no_adv_LLM,0,20110724.0,833736.0,5,2,1,0
LLMTeamGvariableSlot_metrics_8,AGL_UI_no_adv_LLM,0,27110193.0,884040.0,7,2,0,1
LLMTeamGvariableSlot_metrics_80,AGL_UI_no_adv_LLM,0,31806146.0,1171427.0,7,2,0,1
LLMTeamGvariableSlot_metrics_81,AGL_UI_no_adv_LLM,0,21315873.0,479641.0,5,2,0,0
LLMTeamGvariableSlot_metrics_82,AGL_UI_no_adv_LLM,1,43503150.0,585204.0,8,2,0,1
LLMTeamGvariableSlot_metrics_83,AGL_UI_no_adv_LLM,0,41104647.0,838191.0,9,2,1,0
LLMTeamGvariableSlot_metrics_84,AGL_UI_no_adv_LLM,0,41052315.0,736362.0,7,2,0,1
LLMTeamGvariableSlot_metrics_85,AGL_UI_no_adv_LLM,1,44101376.0,947440.0,10,2,1,1
LLMTeamGvariableSlot_metrics_86,AGL_UI_no_adv_LLM,0,23048827.0,632922.0,6,2,0,0
LLMTeamGvariableSlot_metrics_87,AGL_UI_no_adv_LLM,0,24872930.0,470128.0,5,2,0,0
LLMTeamGvariableSlot_metrics_88,AGL_UI_no_adv_LLM,0,27394318.0,956491.0,6,2,1,0
LLMTeamGvariableSlot_metrics_89,AGL_UI_no_adv_LLM,0,24311272.0,459079.0,6,2,0,0
LLMTeamGvariableSlot_metrics_9,AGL_UI_no_adv_LLM,1,43754261.0,788621.0,10,2,1,0
LLMTeamGvariableSlot_metrics_90,AGL_UI_no_adv_LLM,0,22224775.0,555949.0,5,2,0,0
LLMTeamGvariableSlot_metrics_91,AGL_UI_no_adv_LLM,1,43983386.0,875410.0,9,2,1,1
LLMTeamGvariableSlot_metrics_92,AGL_UI_no_adv_LLM,1,46316544.0,997688.0,9,2,1,1
LLMTeamGvariableSlot_metrics_93,AGL_UI_no_adv_LLM,0,33322180.0,1263680.0,8,2,0,1
LLMTeamGvariableSlot_metrics_94,AGL_UI_no_adv_LLM,0,5168749.0,473139.0,3,2,0,0
LLMTeamGvariableSlot_metrics_95,AGL_UI_no_adv_LLM,0,23810524.0,481084.0,5,2,0,0
LLMTeamGvariableSlot_metrics_96,AGL_UI_no_adv_LLM,0,22124629.0,817884.0,5,2,0,0
LLMTeamGvariableSlot_metrics_97,AGL_UI_no_adv_LLM,1,44660750.0,371960.0,6,2,0,0
LLMTeamGvariableSlot_metrics_98,AGL_UI_no_adv_LLM,0,41408165.0,1227164.0,8,2,0,1
LLMTeamGvariableSlot_metrics_99,AGL_UI_no_adv_LLM,1,45891822.0,605254.0,10,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics,AGL_UI_adv_LLM,1,44043419.0,445879.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_10,AGL_UI_adv_LLM,0,27796739.0,482288.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_100,AGL_UI_adv_LLM,1,45274708.0,392745.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_11,AGL_UI_adv_LLM,0,35167231.0,696484.0,8,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics_12,AGL_UI_adv_LLM,1,44151690.0,497571.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_13,AGL_UI_adv_LLM,1,44353668.0,337681.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_14,AGL_UI_adv_LLM,1,44373398.0,430813.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_15,AGL_UI_adv_LLM,0,37848600.0,460153.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_16,AGL_UI_adv_LLM,0,37099846.0,520501.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_17,AGL_UI_adv_LLM,1,43697842.0,375942.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_18,AGL_UI_adv_LLM,0,20022540.0,524882.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_19,AGL_UI_adv_LLM,0,42385257.0,818371.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_2,AGL_UI_adv_LLM,1,45397591.0,712156.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_20,AGL_UI_adv_LLM,1,44561154.0,229742.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_21,AGL_UI_adv_LLM,1,44586621.0,436419.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_22,AGL_UI_adv_LLM,1,45566537.0,637850.0,9,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_23,AGL_UI_adv_LLM,1,45619434.0,330493.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_24,AGL_UI_adv_LLM,0,36836937.0,474187.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_25,AGL_UI_adv_LLM,1,45125457.0,613616.0,7,2,1,0
