SimulationID,Condition,BossWin,TotalDmgDealt,TotalDmgReceived,Turns,ItemsUsed,HealsUsed,RevivesUsed
teamVvariableSlot_metrics_99,INT_Vegeta_no_adv,0,3968948.0,341148.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics,INT_Vegeta_adv,1,4831446.0,93830.0,10,2,0,1
teamVvariableSlotTypeAdvantage_metrics_10,INT_Vegeta_adv,1,10355554.0,1132.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_100,INT_Vegeta_adv,1,11433387.0,101254.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_11,INT_Vegeta_adv,1,7756587.0,559.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_12,INT_Vegeta_adv,0,9001442.0,563.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_13,INT_Vegeta_adv,1,10162376.0,817.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_14,INT_Vegeta_adv,0,7219289.0,20065.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_15,INT_Vegeta_adv,1,10018193.0,869.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_16,INT_Vegeta_adv,1,16297416.0,270.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_17,INT_Vegeta_adv,1,11520134.0,53582.0,6,2,1,0
teamVvariableSlotTypeAdvantage_metrics_18,INT_Vegeta_adv,1,9350802.0,98269.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_19,INT_Vegeta_adv,1,8075355.0,444.0,11,2,1,1
teamVvariableSlotTypeAdvantage_metrics_2,INT_Vegeta_adv,1,7525362.0,407.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_20,INT_Vegeta_adv,1,10975085.0,548.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_21,INT_Vegeta_adv,0,3434729.0,182.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_22,INT_Vegeta_adv,1,13180779.0,103183.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_23,INT_Vegeta_adv,1,16343570.0,244.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_24,INT_Vegeta_adv,1,7288934.0,155367.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_25,INT_Vegeta_adv,0,11454366.0,364.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_26,INT_Vegeta_adv,0,13937312.0,773.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_27,INT_Vegeta_adv,1,13939869.0,348.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_28,INT_Vegeta_adv,1,7906830.0,173.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_29,INT_Vegeta_adv,1,15764497.0,321.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_3,INT_Vegeta_adv,1,7364151.0,1253.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_30,INT_Vegeta_adv,1,13580884.0,842.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_31,INT_Vegeta_adv,1,11362634.0,103106.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_32,INT_Vegeta_adv,1,16248004.0,103050.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_33,INT_Vegeta_adv,1,19077556.0,106480.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_34,INT_Vegeta_adv,0,10775085.0,350.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_35,INT_Vegeta_adv,0,237021.0,0.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_36,INT_Vegeta_adv,1,9094242.0,644.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_37,INT_Vegeta_adv,0,6783617.0,98870.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_38,INT_Vegeta_adv,0,7632527.0,24114.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_39,INT_Vegeta_adv,1,19080067.0,241.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_4,INT_Vegeta_adv,1,10338775.0,98154.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_40,INT_Vegeta_adv,0,7594719.0,123.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_41,INT_Vegeta_adv,1,9279223.0,100694.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_42,INT_Vegeta_adv,1,11007964.0,1003.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_43,INT_Vegeta_adv,1,18712066.0,430.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_44,INT_Vegeta_adv,1,8042734.0,912.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_45,INT_Vegeta_adv,1,13515343.0,101807.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_46,INT_Vegeta_adv,0,14251530.0,328.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_47,INT_Vegeta_adv,0,14936542.0,109836.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_48,INT_Vegeta_adv,1,22068691.0,795.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_49,INT_Vegeta_adv,1,8638865.0,106697.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_5,INT_Vegeta_adv,1,10920909.0,767.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_50,INT_Vegeta_adv,1,14531696.0,328.0,6,2,1,0
teamVvariableSlotTypeAdvantage_metrics_51,INT_Vegeta_adv,1,14021246.0,675.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_52,INT_Vegeta_adv,1,14120065.0,783.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_53,INT_Vegeta_adv,1,12887171.0,211.0,6,2,0,1
teamVvariableSlotTypeAdvantage_metrics_54,INT_Vegeta_adv,0,12805402.0,451.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_55,INT_Vegeta_adv,0,2440079.0,27.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_56,INT_Vegeta_adv,1,15030190.0,118687.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_57,INT_Vegeta_adv,1,13412679.0,46389.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_58,INT_Vegeta_adv,1,13872177.0,621.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_59,INT_Vegeta_adv,0,8387126.0,106469.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_6,INT_Vegeta_adv,1,16839034.0,157365.0,7,2,0,1
teamVvariableSlotTypeAdvantage_metrics_60,INT_Vegeta_adv,1,9207819.0,103.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_61,INT_Vegeta_adv,0,6108853.0,24812.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_62,INT_Vegeta_adv,1,11611659.0,294.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_63,INT_Vegeta_adv,1,9288121.0,47055.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_64,INT_Vegeta_adv,0,12674647.0,94673.0,10,2,0,1
teamVvariableSlotTypeAdvantage_metrics_65,INT_Vegeta_adv,0,3496827.0,304.0,5,2,0,0
teamVvariableSlotTypeAdvantage_metrics_66,INT_Vegeta_adv,1,13577952.0,230.0,7,2,0,1
teamVvariableSlotTypeAdvantage_metrics_67,INT_Vegeta_adv,1,14958702.0,119.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_68,INT_Vegeta_adv,1,13328112.0,97900.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_69,INT_Vegeta_adv,1,11981901.0,299.0,9,2,0,1
teamVvariableSlotTypeAdvantage_metrics_7,INT_Vegeta_adv,1,16528265.0,95369.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_70,INT_Vegeta_adv,1,10628998.0,214721.0,9,2,1,1
teamVvariableSlotTypeAdvantage_metrics_71,INT_Vegeta_adv,0,7555842.0,480.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_72,INT_Vegeta_adv,1,13552987.0,306.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_73,INT_Vegeta_adv,0,6918636.0,757.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_74,INT_Vegeta_adv,1,20105308.0,529.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_75,INT_Vegeta_adv,1,7481510.0,773.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_76,INT_Vegeta_adv,0,5920523.0,127225.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_77,INT_Vegeta_adv,1,12571741.0,97777.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_78,INT_Vegeta_adv,1,10463579.0,512.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_79,INT_Vegeta_adv,1,6018725.0,674.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_8,INT_Vegeta_adv,1,12752102.0,470.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_80,INT_Vegeta_adv,1,11008232.0,95904.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_81,INT_Vegeta_adv,1,7419474.0,394.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_82,INT_Vegeta_adv,1,15579859.0,358.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_83,INT_Vegeta_adv,1,10309459.0,541.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_84,INT_Vegeta_adv,1,15232785.0,673.0,7,2,0,0
teamVvariableSlotTypeAdvantage_metrics_85,INT_Vegeta_adv,1,11564687.0,125830.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_86,INT_Vegeta_adv,1,14094574.0,100861.0,8,2,0,1
teamVvariableSlotTypeAdvantage_metrics_87,INT_Vegeta_adv,1,7399116.0,574.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_88,INT_Vegeta_adv,1,10762989.0,666.0,9,2,0,0
teamVvariableSlotTypeAdvantage_metrics_89,INT_Vegeta_adv,0,6918647.0,11415.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_9,INT_Vegeta_adv,1,13296766.0,207.0,9,2,1,0
teamVvariableSlotTypeAdvantage_metrics_90,INT_Vegeta_adv,1,8038813.0,376.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_91,INT_Vegeta_adv,0,6757654.0,463.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_92,INT_Vegeta_adv,1,13225651.0,385.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_93,INT_Vegeta_adv,1,8122147.0,441.0,10,2,1,0
teamVvariableSlotTypeAdvantage_metrics_94,INT_Vegeta_adv,1,12981896.0,566.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_95,INT_Vegeta_adv,0,10481593.0,599.0,8,2,0,0
teamVvariableSlotTypeAdvantage_metrics_96,INT_Vegeta_adv,1,8913586.0,780.0,7,2,1,0
teamVvariableSlotTypeAdvantage_metrics_97,INT_Vegeta_adv,1,11121748.0,110001.0,8,2,1,0
teamVvariableSlotTypeAdvantage_metrics_98,INT_Vegeta_adv,0,7173258.0,697.0,6,2,0,0
teamVvariableSlotTypeAdvantage_metrics_99,INT_Vegeta_adv,1,16077044.0,101978.0,9,2,1,0
LLMTeamGvariableSlot_metrics,AGL_UI_no_adv_LLM,1,9338260.0,156436.0,8,2,0,1
LLMTeamGvariableSlot_metrics_10,AGL_UI_no_adv_LLM,0,2831001.0,258414.0,9,2,1,1
LLMTeamGvariableSlot_metrics_100,AGL_UI_no_adv_LLM,1,7017873.0,1440.0,9,2,1,0
LLMTeamGvariableSlot_metrics_11,AGL_UI_no_adv_LLM,1,9353371.0,206417.0,9,2,0,1
LLMTeamGvariableSlot_metrics_12,AGL_UI_no_adv_LLM,1,12718262.0,108951.0,9,2,0,1
LLMTeamGvariableSlot_metrics_13,AGL_UI_no_adv_LLM,1,12789850.0,324125.0,9,2,1,0
LLMTeamGvariableSlot_metrics_14,AGL_UI_no_adv_LLM,1,6567143.0,8004.0,8,2,1,0
LLMTeamGvariableSlot_metrics_15,AGL_UI_no_adv_LLM,0,10147278.0,516273.0,6,2,0,1
LLMTeamGvariableSlot_metrics_16,AGL_UI_no_adv_LLM,0,3314225.0,221854.0,5,2,0,0
LLMTeamGvariableSlot_metrics_17,AGL_UI_no_adv_LLM,0,2171592.0,311268.0,2,1,0,0
LLMTeamGvariableSlot_metrics_18,AGL_UI_no_adv_LLM,0,6213300.0,155766.0,9,2,1,0
LLMTeamGvariableSlot_metrics_19,AGL_UI_no_adv_LLM,0,1996472.0,328030.0,4,2,0,0
LLMTeamGvariableSlot_metrics_2,AGL_UI_no_adv_LLM,1,5810339.0,10.0,7,2,1,0
LLMTeamGvariableSlot_metrics_20,AGL_UI_no_adv_LLM,0,6276496.0,214542.0,8,2,0,1
LLMTeamGvariableSlot_metrics_21,AGL_UI_no_adv_LLM,1,6780477.0,662328.0,9,2,1,1
LLMTeamGvariableSlot_metrics_22,AGL_UI_no_adv_LLM,1,11474649.0,87867.0,9,2,0,0
LLMTeamGvariableSlot_metrics_23,AGL_UI_no_adv_LLM,1,9165884.0,402179.0,9,2,1,1
LLMTeamGvariableSlot_metrics_24,AGL_UI_no_adv_LLM,1,7161611.0,148107.0,9,2,1,0
LLMTeamGvariableSlot_metrics_25,AGL_UI_no_adv_LLM,1,8853582.0,159434.0,9,2,0,1
LLMTeamGvariableSlot_metrics_26,AGL_UI_no_adv_LLM,0,11003263.0,149022.0,8,2,0,1
LLMTeamGvariableSlot_metrics_27,AGL_UI_no_adv_LLM,1,10635064.0,267547.0,9,2,0,1
LLMTeamGvariableSlot_metrics_28,AGL_UI_no_adv_LLM,1,7067418.0,226559.0,7,2,1,0
LLMTeamGvariableSlot_metrics_29,AGL_UI_no_adv_LLM,1,8015308.0,107472.0,8,2,1,0
LLMTeamGvariableSlot_metrics_3,AGL_UI_no_adv_LLM,1,9408398.0,141071.0,7,2,1,0
LLMTeamGvariableSlot_metrics_30,AGL_UI_no_adv_LLM,1,8095865.0,394431.0,8,2,1,0
LLMTeamGvariableSlot_metrics_31,AGL_UI_no_adv_LLM,1,8564813.0,135971.0,8,2,0,1
LLMTeamGvariableSlot_metrics_32,AGL_UI_no_adv_LLM,1,9177982.0,134614.0,10,2,1,1
LLMTeamGvariableSlot_metrics_33,AGL_UI_no_adv_LLM,0,7630773.0,120387.0,8,2,0,1
LLMTeamGvariableSlot_metrics_34,AGL_UI_no_adv_LLM,1,9290057.0,334496.0,8,2,0,1
LLMTeamGvariableSlot_metrics_35,AGL_UI_no_adv_LLM,0,108463.0,0.0,5,2,0,0
LLMTeamGvariableSlot_metrics_36,AGL_UI_no_adv_LLM,1,5257475.0,830236.0,9,2,1,1
LLMTeamGvariableSlot_metrics_37,AGL_UI_no_adv_LLM,1,7152348.0,200718.0,9,2,0,0
LLMTeamGvariableSlot_metrics_38,AGL_UI_no_adv_LLM,1,9395667.0,28695.0,9,2,1,0
LLMTeamGvariableSlot_metrics_39,AGL_UI_no_adv_LLM,0,7219067.0,112198.0,7,2,0,1
LLMTeamGvariableSlot_metrics_4,AGL_UI_no_adv_LLM,1,6691033.0,96425.0,8,2,0,1
LLMTeamGvariableSlot_metrics_40,AGL_UI_no_adv_LLM,1,7964667.0,194290.0,10,2,1,1
LLMTeamGvariableSlot_metrics_41,AGL_UI_no_adv_LLM,0,4645496.0,112515.0,7,2,0,0
LLMTeamGvariableSlot_metrics_42,AGL_UI_no_adv_LLM,0,4509468.0,46216.0,8,2,0,1
LLMTeamGvariableSlot_metrics_43,AGL_UI_no_adv_LLM,0,6557415.0,126371.0,5,2,0,0
LLMTeamGvariableSlot_metrics_44,AGL_UI_no_adv_LLM,1,11760773.0,75057.0,8,2,1,1
LLMTeamGvariableSlot_metrics_45,AGL_UI_no_adv_LLM,1,11302747.0,65280.0,9,2,0,1
LLMTeamGvariableSlot_metrics_46,AGL_UI_no_adv_LLM,0,6318913.0,4179.0,5,2,0,0
LLMTeamGvariableSlot_metrics_47,AGL_UI_no_adv_LLM,0,8738823.0,27093.0,8,2,1,0
LLMTeamGvariableSlot_metrics_48,AGL_UI_no_adv_LLM,0,9325073.0,320996.0,5,2,0,1
LLMTeamGvariableSlot_metrics_49,AGL_UI_no_adv_LLM,0,9661649.0,249.0,6,2,0,0
LLMTeamGvariableSlot_metrics_5,AGL_UI_no_adv_LLM,1,8348796.0,230675.0,10,2,1,1
LLMTeamGvariableSlot_metrics_50,AGL_UI_no_adv_LLM,0,6463236.0,115858.0,7,2,1,0
LLMTeamGvariableSlot_metrics_51,AGL_UI_no_adv_LLM,0,6296690.0,7734.0,5,2,0,0
LLMTeamGvariableSlot_metrics_52,AGL_UI_no_adv_LLM,1,11131871.0,42079.0,8,2,0,0
LLMTeamGvariableSlot_metrics_53,AGL_UI_no_adv_LLM,1,9636022.0,12789.0,8,2,1,0
LLMTeamGvariableSlot_metrics_54,AGL_UI_no_adv_LLM,1,11944004.0,46469.0,9,2,1,0
LLMTeamGvariableSlot_metrics_55,AGL_UI_no_adv_LLM,0,1558924.0,101689.0,8,2,1,0
LLMTeamGvariableSlot_metrics_56,AGL_UI_no_adv_LLM,0,9106060.0,456359.0,8,2,1,1
LLMTeamGvariableSlot_metrics_57,AGL_UI_no_adv_LLM,0,3603702.0,290768.0,3,2,0,0
LLMTeamGvariableSlot_metrics_58,AGL_UI_no_adv_LLM,0,3509747.0,253.0,5,2,0,0
LLMTeamGvariableSlot_metrics_59,AGL_UI_no_adv_LLM,1,6024922.0,419334.0,9,2,1,1
LLMTeamGvariableSlot_metrics_6,AGL_UI_no_adv_LLM,0,4450658.0,440243.0,6,2,1,0
LLMTeamGvariableSlot_metrics_60,AGL_UI_no_adv_LLM,0,4824301.0,237680.0,5,2,0,0
LLMTeamGvariableSlot_metrics_61,AGL_UI_no_adv_LLM,0,4956246.0,347999.0,6,2,1,0
LLMTeamGvariableSlot_metrics_62,AGL_UI_no_adv_LLM,0,6121376.0,403665.0,7,2,1,0
LLMTeamGvariableSlot_metrics_63,AGL_UI_no_adv_LLM,1,6653095.0,403138.0,8,2,1,0
LLMTeamGvariableSlot_metrics_64,AGL_UI_no_adv_LLM,0,4512682.0,32187.0,6,2,0,0
LLMTeamGvariableSlot_metrics_65,AGL_UI_no_adv_LLM,0,2632949.0,22272.0,5,2,0,0
LLMTeamGvariableSlot_metrics_66,AGL_UI_no_adv_LLM,0,5206956.0,111019.0,6,2,0,0
LLMTeamGvariableSlot_metrics_67,AGL_UI_no_adv_LLM,0,5803818.0,113975.0,6,2,0,0
LLMTeamGvariableSlot_metrics_68,AGL_UI_no_adv_LLM,1,7404137.0,37196.0,8,2,1,0
LLMTeamGvariableSlot_metrics_69,AGL_UI_no_adv_LLM,0,7379182.0,123383.0,5,2,0,0
LLMTeamGvariableSlot_metrics_7,AGL_UI_no_adv_LLM,0,5346746.0,117856.0,6,2,0,0
LLMTeamGvariableSlot_metrics_70,AGL_UI_no_adv_LLM,0,11047300.0,131219.0,5,2,0,0
LLMTeamGvariableSlot_metrics_71,AGL_UI_no_adv_LLM,0,7289230.0,230193.0,8,2,0,1
LLMTeamGvariableSlot_metrics_72,AGL_UI_no_adv_LLM,1,4978259.0,103035.0,10,2,1,1
LLMTeamGvariableSlot_metrics_73,AGL_UI_no_adv_LLM,0,5210541.0,253168.0,8,2,1,0
LLMTeamGvariableSlot_metrics_74,AGL_UI_no_adv_LLM,0,7990696.0,112433.0,5,2,0,0
LLMTeamGvariableSlot_metrics_75,AGL_UI_no_adv_LLM,0,4161641.0,238062.0,8,2,0,1
LLMTeamGvariableSlot_metrics_76,AGL_UI_no_adv_LLM,0,6920384.0,534026.0,5,2,0,0
LLMTeamGvariableSlot_metrics_77,AGL_UI_no_adv_LLM,0,4726682.0,29673.0,8,2,1,0
LLMTeamGvariableSlot_metrics_78,AGL_UI_no_adv_LLM,1,9984153.0,133.0,8,2,1,0
LLMTeamGvariableSlot_metrics_79,AGL_UI_no_adv_LLM,0,4395957.0,345814.0,5,2,1,0
LLMTeamGvariableSlot_metrics_8,AGL_UI_no_adv_LLM,0,6522600.0,116330.0,7,2,0,1
LLMTeamGvariableSlot_metrics_80,AGL_UI_no_adv_LLM,0,6369188.0,820345.0,7,2,0,1
LLMTeamGvariableSlot_metrics_81,AGL_UI_no_adv_LLM,0,3666873.0,33.0,5,2,0,0
LLMTeamGvariableSlot_metrics_82,AGL_UI_no_adv_LLM,1,6462972.0,229889.0,8,2,0,1
LLMTeamGvariableSlot_metrics_83,AGL_UI_no_adv_LLM,0,7236025.0,339599.0,9,2,1,0
LLMTeamGvariableSlot_metrics_84,AGL_UI_no_adv_LLM,0,7305304.0,131375.0,7,2,0,1
LLMTeamGvariableSlot_metrics_85,AGL_UI_no_adv_LLM,1,6180413.0,225249.0,10,2,1,1
LLMTeamGvariableSlot_metrics_86,AGL_UI_no_adv_LLM,0,3877546.0,113011.0,6,2,0,0
LLMTeamGvariableSlot_metrics_87,AGL_UI_no_adv_LLM,0,2120450.0,28035.0,5,2,0,0
LLMTeamGvariableSlot_metrics_88,AGL_UI_no_adv_LLM,0,6148094.0,443256.0,6,2,1,0
LLMTeamGvariableSlot_metrics_89,AGL_UI_no_adv_LLM,0,2476357.0,84.0,6,2,0,0
LLMTeamGvariableSlot_metrics_9,AGL_UI_no_adv_LLM,1,6861101.0,151531.0,10,2,1,0
LLMTeamGvariableSlot_metrics_90,AGL_UI_no_adv_LLM,0,3948572.0,28580.0,5,2,0,0
LLMTeamGvariableSlot_metrics_91,AGL_UI_no_adv_LLM,1,6531569.0,82293.0,9,2,1,1
LLMTeamGvariableSlot_metrics_92,AGL_UI_no_adv_LLM,1,10540420.0,251605.0,9,2,1,1
LLMTeamGvariableSlot_metrics_93,AGL_UI_no_adv_LLM,0,6474978.0,648794.0,8,2,0,1
LLMTeamGvariableSlot_metrics_94,AGL_UI_no_adv_LLM,0,91085.0,319474.0,3,2,0,0
LLMTeamGvariableSlot_metrics_95,AGL_UI_no_adv_LLM,0,5478322.0,5663.0,5,2,0,0
LLMTeamGvariableSlot_metrics_96,AGL_UI_no_adv_LLM,0,6824031.0,578544.0,5,2,0,0
LLMTeamGvariableSlot_metrics_97,AGL_UI_no_adv_LLM,1,7992370.0,56570.0,6,2,0,0
LLMTeamGvariableSlot_metrics_98,AGL_UI_no_adv_LLM,0,7368395.0,799904.0,8,2,0,1
LLMTeamGvariableSlot_metrics_99,AGL_UI_no_adv_LLM,1,9413093.0,118448.0,10,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics,AGL_UI_adv_LLM,1,13342386.0,37314.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_10,AGL_UI_adv_LLM,0,7782548.0,99923.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_100,AGL_UI_adv_LLM,1,12089882.0,21445.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_11,AGL_UI_adv_LLM,0,12233939.0,16166.0,8,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics_12,AGL_UI_adv_LLM,1,17679514.0,17111.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_13,AGL_UI_adv_LLM,1,14872405.0,19817.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_14,AGL_UI_adv_LLM,1,12843838.0,5925.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_15,AGL_UI_adv_LLM,0,14818636.0,99860.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_16,AGL_UI_adv_LLM,0,11808805.0,131.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_17,AGL_UI_adv_LLM,1,20039554.0,104321.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_18,AGL_UI_adv_LLM,0,2094744.0,131.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_19,AGL_UI_adv_LLM,0,12896404.0,347.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_2,AGL_UI_adv_LLM,1,10209282.0,50.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_20,AGL_UI_adv_LLM,1,16569003.0,16482.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_21,AGL_UI_adv_LLM,1,8141480.0,52434.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_22,AGL_UI_adv_LLM,1,19285070.0,7134.0,9,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_23,AGL_UI_adv_LLM,1,13294054.0,5652.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_24,AGL_UI_adv_LLM,0,10781333.0,265.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_25,AGL_UI_adv_LLM,1,13879354.0,84887.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_26,AGL_UI_adv_LLM,1,13241795.0,23955.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_27,AGL_UI_adv_LLM,1,14828973.0,45072.0,8,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics_28,AGL_UI_adv_LLM,1,10800412.0,21772.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_29,AGL_UI_adv_LLM,1,12431314.0,214.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_3,AGL_UI_adv_LLM,1,13165021.0,8233.0,6,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_30,AGL_UI_adv_LLM,1,18050285.0,79966.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_31,AGL_UI_adv_LLM,1,16067701.0,111.0,7,2,0,1
LLMTeamGvariableSlotTypeAdvantage_metrics_32,AGL_UI_adv_LLM,1,13498255.0,7747.0,9,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_33,AGL_UI_adv_LLM,0,6029683.0,191.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_34,AGL_UI_adv_LLM,1,17677870.0,61297.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_35,AGL_UI_adv_LLM,0,247282.0,0.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_36,AGL_UI_adv_LLM,0,5876701.0,186.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_37,AGL_UI_adv_LLM,0,6401239.0,107408.0,5,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_38,AGL_UI_adv_LLM,1,18106645.0,229.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_39,AGL_UI_adv_LLM,1,18284214.0,41410.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_4,AGL_UI_adv_LLM,1,11304552.0,27300.0,7,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_40,AGL_UI_adv_LLM,1,10877068.0,14446.0,8,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_41,AGL_UI_adv_LLM,1,8915346.0,3831.0,8,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_42,AGL_UI_adv_LLM,0,8722324.0,23106.0,6,2,0,0
LLMTeamGvariableSlotTypeAdvantage_metrics_43,AGL_UI_adv_LLM,1,18855710.0,205330.0,7,2,1,0
LLMTeamGvariableSlotTypeAdvantage_metrics_44,AGL_UI_adv_LLM,1,18903136.0,22312.0,7,2,1,0
